"id","resource_usage","resource_type","poverty_level","grade_level","payment_processing_charges","total_price_excluding_optional_support","students_reached","num_donors","funding_status","Duration"
291937,1,4,1,2,7.5,372,25,12,1,157
291984,1,3,2,1,9.73,482,25,3,0,157
292014,2,4,2,3,19.37,922,60,7,0,157
292057,2,4,1,3,3.74,185,30,4,1,156
292074,2,1,2,3,2.79,142,48,3,1,156
292080,1,4,2,3,3.62,180,22,7,1,156
292091,1,3,2,3,13.21,611,150,3,1,159
292139,1,3,2,1,3.26,172,20,2,0,153
292152,2,4,2,1,9.97,466,24,5,0,151
292166,1,3,1,3,14,647,80,3,0,157
292177,2,3,2,2,4.18,212,200,3,0,157
292192,2,2,2,3,9.51,472,20,2,1,157
292217,1,3,2,3,15.92,778,30,3,0,152
292230,1,2,2,2,8.03,399,28,5,1,157
292256,1,1,2,4,12.94,637,180,11,1,157
292257,1,1,2,1,5.75,276,24,7,1,157
292260,2,3,2,2,14.32,703,110,4,1,155
292298,2,4,2,2,12.5,610,12,3,0,156
292314,1,1,1,3,3.05,154,120,6,1,157
292340,2,3,2,4,5.51,265,33,2,1,157
292342,2,2,2,4,13.63,630,75,11,1,158
292406,1,1,2,1,7,352,22,15,1,155
292408,1,2,2,1,5,256,60,11,1,158
292412,1,1,2,1,6.88,346,60,6,1,186
292415,2,4,2,1,17.5,832,30,3,0,157
292419,1,3,2,1,5.13,248,15,3,1,157
292431,1,2,2,1,9.36,438,12,2,0,157
292450,2,3,2,1,8.1,405,40,3,0,157
292474,2,3,2,4,9.63,450,120,2,1,157
292479,1,4,2,3,8.34,392,65,3,0,153
292504,2,1,2,2,8.77,436,48,8,1,157
292518,2,3,2,2,5.33,257,25,6,1,157
292524,1,4,1,3,9.9,491,450,3,0,157
292557,1,1,2,3,14.26,659,65,4,0,153
292587,2,4,2,2,17.3,825,30,3,0,156
292593,1,3,2,4,7.28,345,60,2,1,156
292621,2,1,2,2,9.92,480,120,4,1,157
292624,1,3,2,3,13.98,646,150,4,1,157
292670,1,1,2,4,4.72,237,110,3,1,156
292699,2,4,2,2,17.13,788,29,11,1,156
292705,1,3,2,1,3.56,177,16,5,1,156
292711,1,3,2,1,16.21,746,20,7,1,153
292715,2,4,2,1,8.75,432,20,3,0,156
292749,1,1,2,4,8.03,397,60,3,1,156
292762,1,4,2,2,11.1,534,80,3,0,156
292766,2,3,2,3,4.64,226,400,3,0,156
292789,2,3,2,1,3.42,181,100,6,1,156
292796,2,2,1,2,8.65,406,75,2,1,155
292820,2,3,2,1,5.59,268,30,2,1,159
292834,2,1,2,3,6.97,331,80,6,1,155
292842,2,4,2,3,6.81,340,17,3,0,155
292854,2,1,2,2,3.05,154,25,2,1,155
292857,1,4,1,2,19.37,889,583,7,0,155
292877,2,4,2,1,18.88,906,18,3,0,155
292892,1,3,2,2,8.16,384,175,17,1,155
292924,1,3,2,4,9.82,487,300,7,1,155
292994,1,3,2,4,6.16,294,200,4,1,154
293009,1,1,2,2,10.11,498,62,2,1,154
293012,2,3,2,1,2.49,136,20,4,1,154
293015,2,4,2,1,5.25,268,20,3,1,154
293020,1,3,1,3,18.59,891,75,11,0,153
293094,1,3,2,1,4.64,233,16,3,1,153
293113,1,2,2,1,9.98,483,22,3,0,158
293116,1,1,2,2,2.7,144,42,2,1,157
293117,2,4,2,2,7.48,354,30,7,1,156
293125,2,4,2,4,18.75,893,160,5,0,156
293155,2,2,2,3,7,332,60,4,0,156
293200,1,4,2,2,3.75,186,25,3,1,153
293205,2,4,2,1,13.37,643,23,3,0,156
293230,2,4,2,4,8.25,402,40,9,1,155
293240,1,1,2,2,13.36,653,45,12,1,155
293241,2,1,2,3,4.7,242,30,3,1,158
293260,2,1,2,3,4.21,216,15,2,1,158
293334,1,3,2,3,7.25,361,10,3,1,156
293380,1,4,1,3,15.3,706,100,3,0,153
293461,2,3,2,3,6,287,150,6,1,156
293481,1,1,2,1,9.95,465,500,3,0,156
293495,1,4,2,3,10.25,499,44,5,1,151
293534,2,1,2,3,4.98,253,20,5,1,158
293537,1,1,2,3,19.73,952,90,3,0,158
293548,1,4,2,1,3.74,191,16,3,0,157
293614,1,1,2,2,9.89,491,33,7,1,156
293618,2,1,2,3,10.63,525.94,32,3,0,156
293623,2,1,2,2,8.83,429,20,3,0,156
293632,2,3,1,1,2.44,134,25,2,1,149
293677,1,1,2,2,8.59,426,30,11,1,155
293688,1,4,2,4,9.61,466,180,3,0,156
293689,1,4,2,4,15.25,729,200,3,0,150
293698,2,1,2,4,8.53,415,85,2,1,142
293700,2,1,2,1,9.05,440,23,3,0,156
293716,2,5,2,1,15.32,645,45,12,1,155
293730,2,4,2,3,9,440,15,12,1,155
293749,2,4,2,2,10.75,518,417,25,1,155
293764,1,4,1,3,2.5,134,110,2,1,155
293774,1,4,2,2,3,157,60,3,1,155
293779,2,4,2,4,13.12,630,75,7,1,155
293795,1,1,2,4,10.46,513,60,19,1,155
293829,1,4,2,2,3.99,208,26,8,1,148
293833,2,3,2,2,7,352,40,4,1,155
293861,1,1,2,3,6.71,319,100,11,1,154
293893,1,3,2,2,8.22,400,300,3,0,146
293901,2,4,2,4,5.58,268,150,4,1,153
293925,1,1,2,3,9.15,444,125,3,1,153
293947,1,3,2,1,5.98,298,20,4,1,153
293973,2,4,2,3,17.81,819,150,3,0,154
293975,1,1,2,1,6.26,317,20,2,1,154
293985,2,2,2,2,4.24,208,29,3,1,154
294013,1,4,2,2,16.25,748,463,2,0,152
294043,1,4,1,3,19.37,889,180,3,0,152
294053,1,4,2,3,4.91,252,140,5,1,152
294088,1,3,2,1,3.36,168,25,3,1,159
294151,1,1,2,3,17.99,862,80,3,0,157
294162,1,3,2,1,3.75,193,25,6,1,157
294185,1,2,2,1,10.92,509,25,6,1,127
294233,1,4,2,3,9.19,431,225,3,1,157
294245,2,1,2,3,3.97,196,60,2,1,156
294298,2,3,2,2,3.34,177,30,4,1,149
294300,1,3,2,1,5.16,249,30,4,1,156
294304,2,3,1,2,2.77,142,30,2,1,155
294320,1,2,2,1,7.75,366,18,5,1,155
294324,1,3,2,4,5.77,276,50,4,1,157
294329,1,4,2,1,17.3,846,20,2,0,155
294338,1,1,1,4,12.19,566,400,3,0,155
294339,1,1,2,1,6.95,345,22,3,1,155
294344,1,3,2,4,8.1,381,300,3,1,155
294388,1,3,2,2,5,250,360,3,0,153
294405,2,4,2,1,2.47,132,400,4,1,153
294407,2,4,2,2,7.02,345,400,3,0,153
294445,1,4,2,4,5,242,150,6,1,157
294453,1,4,2,3,17.49,804,40,3,0,153
294456,1,1,1,1,2.75,141,100,2,1,144
294495,1,2,2,4,16.7,817,315,13,0,152
294509,1,3,1,2,4.76,237,480,2,1,152
294515,2,2,2,2,5.75,286,25,3,1,152
294516,2,3,2,3,8.95,440,80,5,1,152
294522,1,1,2,3,9.88,478,85,3,0,152
294523,1,3,2,1,8.42,416.11,40,3,0,152
294542,2,1,2,1,2.37,131,15,5,1,151
294561,1,2,2,1,15.68,722,400,3,0,179
294562,2,4,1,1,2.62,139,18,2,1,151
294567,2,3,2,2,7.54,356,100,18,1,151
294572,1,1,2,3,4.83,243,18,3,1,154
294582,1,3,2,1,5.37,258,32,3,0,153
294617,2,1,2,1,11.38,558,21,3,0,152
294619,1,4,2,1,10.46,488,30,7,1,152
294649,2,4,1,2,2.85,145,10,3,1,152
294652,1,4,2,2,17.3,796,50,2,0,147
294669,1,3,2,1,3.07,161,360,8,1,154
294682,2,4,1,3,19.12,878,80,2,0,152
294695,1,4,2,2,5,256,45,5,1,146
294753,2,3,1,1,16.79,773,25,2,0,154
294784,1,1,2,3,13.11,628,45,3,0,154
294794,1,3,2,2,12.14,563,50,2,1,154
294812,1,1,2,2,5.23,267,30,4,1,152
294846,1,3,1,1,7.03,345,22,3,0,152
294902,1,4,1,2,12.37,574,30,3,0,154
294922,2,1,2,3,9.99,467,150,2,1,147
294929,1,3,2,1,17.1,836,550,3,0,153
294933,2,3,2,1,2.51,130,25,2,1,160
294946,2,3,2,2,2.99,156,24,2,1,152
294951,1,3,2,2,2.61,134,40,5,1,152
294998,1,1,2,4,16.92,778,120,7,1,152
295005,1,2,2,1,12.25,568,24,3,0,152
295027,2,4,2,4,17.93,824,60,11,1,152
295029,2,1,2,1,2.68,137,25,3,1,154
295039,2,4,2,1,8.75,411,20,2,1,152
295050,2,3,2,4,7.12,358,115,5,1,151
295052,1,3,2,3,9.57,471,100,3,0,151
295080,2,1,2,4,4.05,199,50,2,1,148
295096,1,4,2,1,3.5,174,36,3,1,148
295117,2,4,2,1,17.5,804,20,3,0,106
295123,2,4,1,3,17.3,796,60,5,0,154
295133,1,3,2,3,8.61,429,35,3,0,154
295138,2,3,2,1,4.62,236,25,4,1,154
295148,2,2,2,4,8.89,417,50,3,0,154
295154,2,1,2,2,4.87,250,20,2,1,147
295188,2,4,2,1,14.8,708,15,3,0,153
295194,2,3,2,2,6.26,299,200,2,1,152
295243,1,1,2,1,15.81,728,20,2,1,155
295251,1,4,2,1,4.6,224,20,3,1,155
295278,1,1,2,1,3,152,20,2,1,154
295294,2,1,2,1,3.73,185,60,2,1,153
295344,2,4,2,3,12.17,564,75,2,0,155
295362,1,2,2,2,13.5,624,30,13,1,155
295380,1,4,1,3,9.62,478,450,4,0,156
295387,2,3,2,1,3.09,162,21,3,1,155
295450,2,1,1,2,11.02,513,22,2,0,154
295471,2,1,2,4,9,422,20,3,1,131
295500,2,4,2,1,7.43,363,16,3,0,149
295524,2,4,2,1,19.37,945,20,3,0,156
295581,2,3,1,4,9.31,436,340,3,0,154
295633,2,3,2,2,12.37,573.76,25,3,0,76
295659,2,4,2,4,5.44,262,90,8,1,155
295757,2,1,2,2,5.47,279,34,3,1,148
295794,1,4,2,3,19.37,889,125,3,0,155
295821,1,2,2,1,9.7,454,12,7,1,155
295881,2,2,1,4,9.17,430,12,4,1,155
295889,2,3,2,2,4.84,235,20,8,1,148
295917,1,3,2,1,13.6,629,25,2,0,153
295928,2,3,2,1,5.72,274,25,3,0,153
295949,1,3,2,1,5.11,257,25,3,1,153
295957,2,1,2,2,8.49,424,20,19,1,152
295964,1,1,2,2,11.23,555,20,4,0,152
295970,2,2,2,2,6.12,310,20,4,0,152
295980,2,1,2,2,3.93,205,20,6,1,152
295981,1,1,2,3,4.67,227,180,8,1,152
295992,1,3,2,2,3.61,190,20,3,1,152
295993,2,3,2,1,2.58,133,21,2,1,152
296018,2,1,2,4,18.81,918,55,3,0,152
296021,2,1,2,2,3.29,172,30,2,1,152
296043,2,3,1,1,5.62,270,15,4,1,152
296132,1,4,2,1,8.09,381,25,7,1,155
296146,1,3,2,2,9.75,456,50,3,0,155
296151,1,3,2,1,4.92,238,22,2,1,155
296159,2,2,2,2,5.76,293,50,3,0,155
296160,1,4,2,2,13.87,682,480,3,0,155
296184,1,1,2,3,8.91,418,60,2,0,155
296188,1,4,1,4,6.95,348,90,2,1,155
296222,2,1,2,4,7.2,341,60,4,1,156
296239,2,3,2,1,7.13,338,28,2,0,155
296245,2,4,2,3,3.99,197,30,4,1,155
296263,1,3,1,1,2.91,148,115,3,1,149
296274,2,1,2,2,7.55,357,24,3,1,149
296297,1,4,2,4,6.75,338,78,3,0,136
296319,1,3,2,3,3.58,178,12,4,1,154
296363,2,4,2,2,16.87,805,23,9,1,154
296379,2,2,2,2,8.68,430,200,7,1,154
296391,1,1,2,2,12.64,586,25,3,0,154
296408,2,1,2,2,7.05,348,65,8,1,154
296411,1,3,2,1,8.12,383,20,3,0,153
296432,2,4,2,2,5.57,284,170,4,1,154
296466,1,4,2,1,11.88,573,23,2,1,155
296467,2,3,2,1,6.23,308,22,3,0,155
296476,2,1,2,1,4.05,206,20,10,1,155
296478,1,1,2,3,5.55,267,65,4,1,155
296510,1,3,2,1,16.98,810,22,3,0,155
296520,2,3,1,1,5.17,265,20,3,1,154
296536,2,1,2,1,11.79,582,40,2,1,155
296552,1,4,2,2,5.62,286,22,2,1,155
296631,2,3,2,1,9.92,492,12,13,1,140
296640,2,4,2,1,5.32,257,21,9,1,155
296724,1,4,2,4,13.27,636,10,3,0,156
296743,1,3,2,1,10.46,500,500,9,1,155
296747,2,1,2,4,5.39,269,60,3,1,155
296764,2,4,2,4,7.5,363,125,4,1,151
296820,1,1,2,3,6.19,296,60,3,0,155
296829,2,4,2,2,12.17,600,20,3,0,154
296856,1,3,2,1,9.99,496,20,11,1,154
296867,1,4,2,1,2.99,151,45,3,1,154
296889,1,3,2,2,3.92,193,20,3,0,154
296903,1,2,2,3,9.63,469,35,6,1,156
296907,1,4,2,1,10,467,20,3,1,156
296964,1,4,2,4,11.7,577,180,10,1,156
296982,1,4,1,1,4.3,222,25,12,1,154
297012,1,4,1,2,11.25,523,250,3,0,153
297025,1,4,2,4,10.47,488,130,7,1,153
297027,1,1,2,3,4.66,227,65,2,1,153
297033,2,1,1,1,9.8,458,22,3,0,153
297051,1,4,2,1,19.37,922,20,3,0,154
297060,1,4,2,1,4.62,234,25,3,0,154
297132,1,3,1,1,3.06,160,24,3,0,147
297169,2,4,2,4,19.37,889,100,2,1,156
297176,1,3,1,2,3.65,192,34,4,1,155
297215,1,4,2,1,9.72,478,30,3,0,156
297257,1,3,2,1,8.37,394,20,5,1,156
297320,1,4,2,2,17.3,796,25,13,1,156
297330,1,3,2,2,9.43,469,32,6,1,156
297378,2,4,2,4,4.87,246,125,5,1,156
297390,2,2,1,1,9.98,486,25,4,0,156
297393,1,3,2,3,7.39,350,66,4,1,156
297394,1,4,2,2,7.5,354,36,5,0,156
297415,2,4,2,2,7.5,376,50,3,0,155
297416,1,3,2,4,4.5,227,150,4,1,155
297453,1,1,2,2,9.68,453,22,2,1,151
297492,2,4,2,3,13.75,636,88,3,0,140
297498,2,1,2,1,3.75,170.75,10,5,1,159
297508,1,4,2,4,11.99,557,150,12,1,154
297536,2,1,2,1,9.44,442,20,4,1,156
297617,2,1,1,1,7.42,370,18,2,1,156
297661,2,1,2,2,3.56,177,50,2,1,155
297664,2,1,2,2,5.61,269,50,2,1,155
297670,2,1,2,2,6.29,300,50,5,1,155
297675,1,3,2,1,8.04,397,29,3,0,155
297696,2,1,2,2,6.1,292,50,5,1,155
297701,2,1,2,2,6.98,331,70,10,1,155
297713,2,1,2,2,4.94,239,70,5,1,154
297715,2,1,2,2,4.59,223,70,3,1,154
297737,2,4,2,4,3.75,186,150,3,1,155
297754,1,1,2,2,5.19,265,33,2,0,155
297755,2,4,1,3,9.44,469,500,3,0,88
297761,2,1,2,1,10.06,499,20,8,1,155
297764,1,2,1,1,9.1,442,27,3,0,155
297778,1,3,2,1,6.58,332,20,6,1,155
297780,1,4,2,4,8.1,405,180,4,1,155
297783,1,2,1,1,16.65,794,23,10,0,155
297797,1,1,2,4,4.4,215,100,2,1,155
297799,1,3,2,4,3.63,186,15,4,1,140
297804,2,3,1,2,7.83,369,30,3,0,155
297814,2,3,2,3,9.08,425,140,5,1,155
297893,1,3,2,1,4.89,247,25,6,1,154
297931,2,2,1,1,9.98,486,20,3,0,153
297937,1,2,2,4,7.24,357,90,6,1,153
297941,2,4,2,1,8.91,433,24,3,0,148
297984,2,4,2,1,10,467,24,4,1,157
298079,2,3,2,3,4.14,203,120,3,1,156
298089,2,3,2,1,4.99,241,20,7,1,156
298106,1,1,2,2,6.54,311,25,2,1,156
298107,2,4,2,3,13.3,653,130,3,0,156
298137,1,1,2,3,8.66,424,200,10,1,156
298141,2,2,2,2,4.27,209,81,5,1,156
298165,2,1,2,1,19.43,924,90,12,1,156
298166,1,4,2,4,9.22,432,120,2,0,156
298168,1,3,2,3,5.57,268,40,4,1,156
298181,2,3,2,4,5.57,268,75,7,1,155
298186,2,3,2,1,6.98,331,30,9,1,155
298188,1,3,2,2,6.99,343,55,5,1,155
298200,1,3,2,1,9.6,449,12,7,1,156
298294,2,1,1,1,19.9,913,27,3,0,151
298335,1,4,2,1,6,299,25,3,1,156
298339,1,4,1,2,17.3,846,35,3,0,152
298345,1,3,2,1,4.65,226,20,5,1,156
298353,2,3,2,3,5.5,273,12,8,1,180
298372,1,1,2,4,12.56,602,105,4,1,156
298393,1,3,2,1,5.13,254,25,3,0,156
298405,1,1,2,1,7.77,367,20,2,1,157
298431,1,4,2,1,6.06,304,30,3,0,156
298454,2,1,2,2,3.72,184,120,4,1,157
298474,2,1,2,4,16.15,791,170,25,1,157
298485,2,1,1,3,3.01,152,100,2,1,156
298601,2,3,2,2,2.93,149,26,2,1,156
298609,1,1,2,1,9.13,454,20,2,1,155
298618,1,1,2,4,9.89,462,120,2,1,155
298679,1,3,2,3,7.81,382,125,3,0,155
298697,2,4,1,2,8.31,391,115,3,0,155
298700,2,1,1,2,7.4,359,22,3,0,155
298702,2,2,2,3,8.18,385,12,3,0,58
298711,1,4,2,2,5.37,267,450,3,1,157
298739,1,3,2,2,19.81,908,45,3,0,59
298746,1,3,2,1,10.34,503,30,6,1,157
298748,2,4,1,1,12.17,585,22,3,0,157
298754,1,2,2,1,9.98,482,22,3,0,157
298862,2,3,2,3,14.56,707,30,2,1,156
298864,1,4,2,1,7.24,343,45,2,1,156
298892,2,4,2,1,9.15,455,15,5,1,150
298921,2,4,2,2,14.25,700,50,21,1,156
298927,1,2,2,2,5.5,264,45,2,1,156
298928,2,1,2,1,5.21,251,36,2,0,156
298945,2,2,2,1,9.45,442,45,3,0,156
298970,2,3,2,4,6.6,314,100,5,0,154
298982,1,3,2,2,6.71,339,30,3,0,154
298985,1,1,2,4,6.97,331,60,2,1,155
299000,2,3,2,1,2.88,155,18,7,1,138
299043,2,4,2,4,15,692,120,3,1,157
299051,2,2,2,4,18.75,898,150,15,1,155
299065,1,3,2,2,12.94,621,45,3,0,62
299092,2,3,2,2,3.29,171,300,3,1,157
299115,2,3,2,1,4,209,20,3,0,156
299122,2,3,2,1,3.85,197,24,2,1,157
299148,2,4,2,4,9.71,473,80,9,1,157
299185,2,4,2,3,14.55,672,12,2,0,151
299192,1,1,2,4,8.96,435,20,8,1,157
299199,1,3,2,4,5.75,276,100,3,1,157
299201,1,4,2,1,15,692,30,3,0,151
299242,2,3,1,1,19.9,913,18,2,0,151
299247,2,1,2,1,3.39,170,36,2,1,156
299259,2,3,2,1,5.64,287,20,3,0,156
299272,1,2,2,2,5.12,262,30,14,1,156
299286,2,4,2,1,6.38,304,18,8,1,156
299321,2,3,2,1,4.51,228,16,2,1,156
299327,1,3,2,4,4.13,211,54,3,1,152
299350,2,1,2,1,3.97,196,36,3,0,157
299364,2,2,1,2,6.95,330,15,3,0,155
299387,1,1,2,2,9.37,439,25,3,0,157
299478,1,1,2,3,6.31,301,37,11,1,156
299505,2,4,2,4,19.28,917,180,3,0,156
299589,2,3,2,2,5.59,269,45,2,1,156
299683,2,4,1,3,13.38,658,75,19,1,155
299744,2,1,2,1,2.81,148,22,5,1,155
299779,1,2,2,1,6.23,308,15,3,0,156
299786,1,3,2,2,9.81,482,30,2,1,157
299793,1,1,2,2,9.91,479,40,3,0,157
299797,2,4,1,3,19.37,939,120,3,0,157
299798,2,1,2,2,4.51,233,30,3,1,157
299934,1,1,2,1,8.28,390,40,15,1,187
299947,1,1,2,4,5.12,257,55,3,1,157
299950,1,1,2,2,11.52,569,20,8,0,188
299951,2,1,2,4,4.89,247,75,5,1,157
299957,1,4,2,4,9.92,481,25,8,1,157
299973,1,3,2,3,11.7,567,80,5,1,148
299984,1,1,2,1,11.45,555,16,3,0,157
300005,1,2,1,1,6.71,319,22,2,0,156
300008,1,4,2,2,5,250,40,2,1,156
300029,1,3,2,2,3.57,178,24,3,1,156
300061,2,1,2,2,10.34,503,200,3,0,152
300095,1,4,2,2,2.65,141,256,2,1,157
300099,1,1,2,3,2.7,144,20,3,0,56
300110,2,4,2,1,15.48,713,10,3,0,156
300155,2,1,2,3,7.26,361,125,3,0,157
300176,2,3,2,4,9.45,470,100,3,0,151
300182,1,4,1,3,19.98,916,100,3,0,157
300213,1,4,2,2,15.07,695,10,2,0,158
300221,1,4,2,1,11.95,555,30,3,0,157
300255,2,1,2,1,8.1,396,25,6,1,156
300269,1,1,2,3,4.87,247,120,5,1,156
300272,2,4,2,1,6.97,343,25,3,0,156
300354,2,3,2,1,4.98,251,30,8,1,156
300375,2,1,1,2,9.27,453,25,3,0,156
300409,2,3,2,1,4.43,228,25,3,1,156
300435,2,2,2,1,9.41,459,20,3,0,156
300442,1,1,2,2,3.05,154,25,5,1,156
300450,2,2,2,1,4.06,207,22,2,1,156
300461,1,3,2,4,8.75,436,50,3,1,155
300470,1,1,2,4,5.35,266,150,3,1,156
300475,2,3,2,2,12.5,580,20,6,1,156
300485,2,3,2,2,19.92,945,30,5,0,156
300494,2,3,2,2,2.74,140,25,3,1,156
300497,1,3,2,2,4.53,221,20,3,1,156
300500,2,4,2,2,8.74,435,25,3,0,156
300520,2,4,2,4,8.58,428,100,8,1,156
300529,2,3,2,2,5.45,262,93,2,1,156
300554,2,3,2,1,9.23,449,78,6,1,155
300589,1,3,2,1,7.45,365,22,3,0,157
300593,1,3,1,2,7.69,363,50,3,0,156
300611,1,3,2,2,11.6,573,32,4,1,157
300665,1,4,2,4,6.25,311,160,2,1,157
300668,1,4,2,4,16.53,761,45,5,1,157
300672,2,4,2,4,7,346,160,4,1,157
300679,1,3,2,3,9,440,550,8,1,157
300681,1,2,2,3,8.65,431,33,4,0,157
300710,1,3,2,4,10.01,468,315,3,1,181
300734,1,3,2,2,5.4,260,60,3,1,150
300758,2,4,1,2,17.08,805,400,3,0,156
300764,2,4,2,4,4.5,219,54,4,1,156
300815,2,4,2,3,11.25,556,80,3,0,125
300816,2,3,2,3,15,692,150,14,1,157
300820,2,3,2,2,6.98,350,50,3,0,156
300826,1,3,2,2,2.85,150,28,4,1,156
300889,1,3,2,1,4.41,216,25,14,1,188
300919,1,1,2,3,18.73,897,125,3,0,157
300967,2,1,2,1,3.05,162,25,4,1,159
300969,1,3,2,1,9.98,466,27,3,0,155
300982,1,4,2,3,7.5,376,100,3,0,155
300991,2,4,2,2,16.25,748,25,8,1,184
300999,2,4,2,1,3.74,194,19,4,1,155
301002,1,3,2,4,7.3,345,45,2,1,153
301009,2,3,2,4,9.9,462,40,14,1,155
301016,1,3,2,4,9.85,460,40,10,1,155
301028,2,1,2,2,6.75,332,80,6,1,147
301031,2,3,2,2,7.51,355,15,12,1,155
301054,1,3,2,4,9.53,446,40,9,1,156
301150,2,3,1,1,4.23,215,24,4,1,154
301171,2,1,2,2,7.08,356,32,4,1,158
301208,1,3,2,2,7.42,351,25,4,1,154
301228,1,3,2,1,4.25,215,24,4,1,154
301230,1,3,2,1,2.98,156,24,3,1,154
301245,2,3,2,2,16.21,783,60,4,0,158
301308,1,3,2,1,7.45,352,28,2,1,158
301321,2,4,1,3,5,250,110,3,0,153
301350,2,3,2,2,6.27,299,20,3,1,155
301361,1,1,2,1,8.46,415,50,5,1,57
301362,1,1,1,1,7.2,355,26,3,0,154
301364,2,3,2,1,7.52,355,28,2,1,155
301477,2,1,1,1,2.74,145,25,2,1,139
301493,1,1,2,1,15.03,711,30,3,0,153
301568,2,4,2,2,19.37,945,34,3,0,157
301576,1,3,2,2,2.42,149.07,230,4,1,97
301580,2,3,2,3,10.97,533,84,2,1,157
301604,2,4,2,4,2.5,135,150,2,1,156
301609,2,1,2,2,5.72,274,90,3,0,156
301610,1,1,2,3,6.33,317,90,5,1,149
301732,1,1,2,1,3.66,191,30,8,1,157
301747,1,1,2,2,6.76,333,23,3,0,156
301750,2,3,2,1,2.66,141,300,3,1,156
301777,1,1,2,4,10.24,507,35,8,1,156
301789,1,3,2,2,9.23,432,25,3,0,157
301850,2,3,1,4,2.69,138,250,2,1,155
301852,1,1,2,2,5.23,263,22,8,1,155
301854,2,1,2,4,14.78,725,140,6,1,155
301867,2,2,2,2,8.97,439,22,3,0,155
301877,2,4,1,4,5.75,276,30,3,0,155
301883,1,2,1,1,7.53,356,15,3,1,155
301887,2,2,2,1,6.29,300,90,3,0,155
301890,1,1,2,2,6.78,322,60,5,1,155
301891,2,3,2,3,17.42,801,150,3,0,155
301910,1,3,2,3,5.62,279,12,7,1,157
301912,2,1,2,2,4.18,205,50,2,1,157
301946,1,2,2,2,9.74,455,30,5,1,156
301947,1,1,2,2,9.34,437,30,3,0,156
302012,1,3,2,2,4.06,207,25,5,1,59
302019,2,4,2,3,9.87,483,175,5,0,152
302033,2,2,2,2,9.58,448,400,3,0,158
302107,1,1,2,1,9.86,461,13,2,1,158
302145,2,2,1,3,4.95,252,116,3,0,159
302194,1,1,2,1,9.95,482,20,3,0,157
302195,1,1,2,1,7.97,389,20,3,0,157
302220,2,1,2,2,3.7,183,25,5,1,137
302221,2,3,1,3,9.39,467,300,10,1,157
302262,2,1,2,2,11.02,509.17,25,3,0,156
302271,2,1,2,4,8.04,379,90,2,1,158
302324,2,4,2,2,19.54,953,32,3,0,158
302399,1,3,2,3,6.33,302,24,3,0,158
302438,1,1,1,2,4.59,224,16,6,1,158
302440,1,1,2,4,6.28,299,100,2,1,158
302450,1,3,2,1,5.47,279,24,3,0,158
302476,2,1,2,3,8.41,395,25,2,1,158
302477,2,2,2,1,7.98,376,20,3,0,152
302480,1,3,2,4,7.3,345,200,13,1,158
302493,2,4,1,2,19.5,951,150,3,0,158
302528,2,3,1,3,6,304,300,6,0,157
302565,1,4,2,4,5,242,100,6,1,156
302567,1,3,2,4,5.45,262,200,2,1,157
302594,1,3,2,4,3.22,162,40,7,1,158
302612,1,3,2,1,7.17,340,360,7,1,158
302630,2,3,2,4,2.52,137,120,5,1,157
302661,2,4,2,4,18.75,898,130,3,1,156
302664,1,3,2,1,8.57,403,30,4,1,186
302680,2,1,2,2,16.16,783,67,3,0,156
302715,2,4,2,4,19.54,951,150,3,1,155
302718,1,3,1,2,3.5,185,32,3,1,155
302747,1,4,2,4,19.51,942,120,2,1,157
302777,1,1,1,2,8.81,431,28,3,0,155
302810,1,4,2,4,19.35,944,70,4,1,155
302820,1,3,2,2,6.21,307,20,7,1,154
302828,1,1,2,1,6.66,317,20,12,1,153
302831,2,3,2,1,8.78,430,25,3,0,154
302839,1,3,1,3,9.58,476,250,5,0,154
302879,2,3,1,1,2.88,155,20,9,1,154
302885,1,2,2,1,6.6,325,20,7,1,154
302944,1,1,2,4,9.81,481,120,4,0,154
303045,2,3,2,2,18.75,861,24,2,0,71
303073,2,1,2,4,7.19,341,40,6,1,158
303146,2,4,1,2,8.24,412,20,2,1,153
303190,1,3,2,2,2.54,131,25,5,1,154
303262,1,3,1,4,12.8,593,120,3,0,153
303265,2,1,2,2,6.17,295,25,9,1,183
303267,1,3,2,2,6.24,298,27,3,0,153
303274,1,4,2,2,18.75,893,25,3,0,154
303282,1,4,2,2,6.22,297,25,3,0,153
303304,1,3,2,2,4.66,235,57,3,0,93
303339,1,3,1,2,3.18,169,20,9,1,152
303348,2,3,1,2,7.97,375,23,3,0,152
303361,2,4,1,2,11.15,538,90,3,0,152
303392,1,1,2,2,9.44,461,23,3,0,152
303418,1,1,2,4,3.31,166,150,3,1,152
303484,2,4,2,1,6.58,329,500,2,1,152
303498,1,2,1,3,10.97,543,50,3,1,153
303501,1,4,2,3,10,467,12,3,0,153
303519,2,3,2,2,5.99,287,18,2,1,152
303530,2,4,2,1,5,242,20,4,1,152
303536,1,3,2,3,8.23,407,84,3,0,152
303609,2,3,2,1,2.61,141,10,3,0,152
303612,1,2,2,1,8.97,420,10,2,1,152
303672,2,1,2,2,5.74,275,25,3,0,154
303697,1,3,2,3,9.07,440,187,2,0,152
303698,1,3,2,1,9.7,482,20,3,0,152
303700,2,4,2,2,7.44,373,30,3,0,152
303716,1,3,2,1,5.14,248,25,3,0,99
303733,1,2,1,3,8.52,424,10,12,1,152
303745,1,4,2,3,19.54,953,150,2,0,154
